id,Moeda,Preço,1h,24h,7d,30d,Volume 24h,Capitalização de Mercado,FDV,Cap/FDV
,OceanFi  OCF,"R$ 0,425",0.1%,0.4%,12.8%,30.3%,"R$ 285,49",-,R$ 11.899.624,
,degwefhat  WEF,"R$ 0,00004228",-,-,-,-,"R$ 285,47",-,"R$ 42.274,10",
,Tard  TARD,"R$ 0,00003574",-,-,-,-,"R$ 285,41",-,"R$ 35.736,93",
,Molten  MOLTEN,"R$ 0,7566",3.7%,0.6%,14.7%,3.1%,"R$ 285,31",-,R$ 2.032.464,
,Big Tom  TOM,"R$ 0,064819",0.2%,1.1%,0.9%,61.5%,"R$ 284,98",-,R$ 202.920,
,PACT  PACT,"R$ 0,0003405",0.9%,3.1%,391.7%,170.5%,"R$ 284,63",-,R$ 34.052.349,
,Sparko  SPARKO,"R$ 0,1322",-,-,-,-,"R$ 284,38",-,R$ 132.198,
,Solanaconda  SONDA,"R$ 0,0008335",-,2.7%,3.7%,3.8%,"R$ 284,17",-,R$ 104.186,
,Prophet  PRO,"R$ 0,001283",0.3%,0.9%,20.8%,143.4%,"R$ 281,36",-,"R$ 99.966,95",
,@BTC25  @BTC25,"R$ 0,082793",0.1%,3.9%,2.3%,22.9%,"R$ 280,21",-,R$ 1.161.906,
,SX Network (OLD)  SX,"R$ 0,4116",-,0.2%,3.8%,25.6%,"R$ 279,76",-,R$ 411.569.775,
,Based Potato  POTATO,R$ 136.543,-,-,-,-,"R$ 278,88",-,R$ 136.543,
,DJBONK  DJBONK,"R$ 0,00003641",-,-,-,-,"R$ 278,57",-,"R$ 36.406,12",
,Scarab Tools  DUNG,"R$ 0,00439",-,-,-,-,"R$ 278,46",-,R$ 1.097.617,
,Floor Cheese Burger  FLRBRG,"R$ 0,00002739",0.2%,2.2%,4.7%,26.6%,"R$ 277,37",-,R$ 1.901.681,
,Wrapped RUNI  WRUNI,"R$ 0,3359",0.1%,0.0%,0.6%,1.9%,"R$ 277,32",-,R$ 7.053.432,
,UnityMeta Token  UMT,"R$ 139,52",0.1%,1.0%,3.7%,11.3%,"R$ 277,09",-,R$ 13.780.835,
,Aster Staked BTC  ASBTC,R$ 563.183,-,-,-,-,"R$ 276,77",-,R$ 82.553.560,
,BLARB  BLARB,"R$ 0,03953",-,-,-,-,"R$ 276,72",-,"R$ 39.530,72",
,FOMO  FOMO,"R$ 0,002474",0.1%,1.4%,1.4%,1.3%,"R$ 276,69",-,R$ 247.406,
,Payslink Token  PAYS,"R$ 0,00312",-,-,-,-,"R$ 275,82",-,R$ 280.838,
,BlueSparrow [OLD]  BLUESPARROW,"R$ 0,010391",0.1%,30.2%,24.6%,17.9%,"R$ 275,71",-,R$ 3.909.669,
,Mouse In Pasta  STUCK,"R$ 0,00004888",0.1%,0.1%,2.0%,6.0%,"R$ 274,72",-,R$ 325.771,
,BlockChainCoinX  XCCX,"R$ 0,08218",0.2%,1.4%,3.8%,11.2%,"R$ 274,36",-,R$ 1.238.704,
,Emp Money  EMP,"R$ 0,002978",0.3%,0.2%,0.6%,35.9%,"R$ 273,59",-,"R$ 18.054,02",
,Homeety  HOM,"R$ 0,005749",0.2%,1.7%,9.1%,40.4%,"R$ 273,31",-,R$ 28.764.802,
,Jelli  JELLI,"R$ 0,001306",0.3%,0.6%,4.3%,75.2%,"R$ 273,30",-,R$ 274.694,
,DongCoin  DONG,"R$ 0,093966",-,-,-,-,"R$ 272,96",-,R$ 166.590,
,Cosmic Network  COSMIC,"R$ 0,000222",0.1%,23.6%,7.5%,75.2%,"R$ 272,91",-,"R$ 22.199,14",
,Mbridge28  MB28,"R$ 0,3115",-,-,-,-,"R$ 272,31",-,R$ 8.720.958,
,0xCalls  0XC,"R$ 0,03095",-,-,-,-,"R$ 271,71",-,R$ 309.550,
,BONER  $BONER,"R$ 0,00005097",-,2.2%,2.3%,25.7%,"R$ 271,46",-,R$ 353.823,
,Solawave  SOLAWAVE,"R$ 0,069029",-,-,-,-,"R$ 270,87",-,"R$ 90.291,63",
,SQD  SQD,"R$ 0,0001779",0.6%,0.4%,1.5%,12.0%,"R$ 270,79",-,R$ 1.779.010,
,NeonPass Bridged USDC (Neon)  USDC,"R$ 5,67",1.7%,0.3%,0.7%,1.4%,"R$ 270,28",-,R$ 50.418.104.900,
,Brix Gaming  BRIX,"R$ 0,00001471",0.1%,0.9%,0.9%,0.6%,"R$ 269,94",-,"R$ 25.676,66",
,Germany Coin  GER,"R$ 0,0003553",0.1%,2.3%,6.7%,13.0%,"R$ 269,64",-,R$ 355.337,
,OrdiGen  ODGN,"R$ 0,000339",-,-,-,-,"R$ 269,25",-,R$ 339.046,
,CAVIAR  CAVIAR,"R$ 0,004806",1.1%,5.8%,0.8%,10.3%,"R$ 269,00",-,R$ 4.806.367,
,GAGARIN  GGR,"R$ 0,03665",-,-,-,-,"R$ 268,30",-,"R$ 90.134,73",
,Celer Bridged WAVAX (Linea)  WAVAX,"R$ 130,19",0.2%,2.4%,1.0%,1.1%,"R$ 268,30",-,R$ 116.698,
,Cogent SOL  CGNTSOL,"R$ 1.192,71",-,-,-,-,"R$ 267,91",-,R$ 13.038.674,
,Underworld  UDW,"R$ 268,56",0.3%,0.5%,1.8%,33.7%,"R$ 267,89",-,R$ 2.687.268,
,ONEZ  ONEZ,"R$ 5,29",-,1.0%,4.2%,2.7%,"R$ 267,09",-,R$ 100.600,
,TrendBet  TBT,"R$ 0,00005911",0.3%,0.4%,8.9%,-,"R$ 266,25",-,"R$ 59.105,89",
,iXledger  IXT,"R$ 0,006631",-,-,-,-,"R$ 265,33",-,R$ 436.170,
,EncrypGen  DNA,"R$ 0,01217",0.1%,1.2%,71.9%,72.3%,"R$ 265,21",-,R$ 863.565,
,Force  FORCE,"R$ 0,01363",0.2%,1.4%,3.8%,41.6%,"R$ 264,45",-,R$ 4.086.536,
,Merlin Chain Bridged VOYA (Merlin)  VOYA,"R$ 0,112",11.8%,81.5%,101.4%,97.3%,"R$ 264,43",-,R$ 1.119.737,
,SONIK  SONIK,"R$ 0,056807",0.3%,1.1%,1.3%,39.5%,"R$ 263,37",-,R$ 2.041.708,
,KaraStar UMY  UMY,"R$ 0,005073",0.3%,1.5%,3.6%,11.5%,"R$ 262,25",-,R$ 43.626.405,
,AUX Coin  AUX,"R$ 0,03113",-,-,-,-,"R$ 261,84",-,R$ 641.355,
,nioctiB  NIOCTIB,"R$ 0,007352",-,-,-,-,"R$ 261,09",-,R$ 154.390,
,Crox  CROX,"R$ 0,0003563",0.1%,2.1%,2.1%,9.5%,"R$ 260,30",-,R$ 356.210,
,Skydrome  SKY,"R$ 0,001029",0.1%,0.3%,1.1%,5.6%,"R$ 260,26",-,R$ 102.773,
,ShowPlus Chain 2.0  SHC2,"R$ 2,44",0.1%,0.1%,55.5%,99.4%,"R$ 259,85",-,R$ 24.410.132.849,
,HyperQuant  HQ,"R$ 0,006299",0.3%,0.6%,3.2%,39.3%,"R$ 259,79",-,R$ 132.410,
,Wrapped LIBERTAS OMNIBUS  LIBERTAS,"R$ 11,87",0.3%,0.0%,0.3%,37.9%,"R$ 259,14",-,"R$ 77.480,03",
,Flochi  FLOCHI,"R$ 0,081103",0.2%,2.4%,2.9%,58.8%,"R$ 258,91",-,R$ 110.426,
,EverETH  EETH,"R$ 0,002333",-,-,-,-,"R$ 258,29",-,R$ 2.333.350,
,KONG  KONG,"R$ 0,071615",0.1%,4.2%,4.6%,1.5%,"R$ 257,89",-,R$ 312.198,
,MINKY  MINKY,"R$ 0,00001292",0.2%,0.5%,1.7%,71.0%,"R$ 257,48",-,R$ 129.213,
,CRED COIN PAY  CRED,"R$ 0,2567",-,-,-,-,"R$ 256,71",-,R$ 51.342.900,
,THE•OFFICIAL•BOZO  BOZO,"R$ 0,001604",-,-,-,-,"R$ 256,69",-,R$ 1.603.835,
,Aurum Crypto Gold  ACG,"R$ 0,05029",0.2%,0.0%,19.1%,28.1%,"R$ 256,62",-,R$ 2.612.077,
,Pingu Exchange  PINGU,"R$ 0,1026",0.3%,2.0%,5.4%,40.4%,"R$ 256,21",-,R$ 10.264.589,
,zkHive  ZKHIVE,"R$ 0,005673",-,-,-,-,"R$ 255,71",-,R$ 567.338,
,Cornatto  CNC,"R$ 0,0000419",-,-,-,-,"R$ 255,41",-,"R$ 41.898,78",
,DizzyHavoc  DZHV,"R$ 0,001723",0.3%,0.3%,52.4%,12.9%,"R$ 254,28",-,R$ 1.569.159,
,Scrap  SCRAP,"R$ 0,01203",0.1%,0.9%,4.1%,31.7%,"R$ 253,43",-,"R$ 60.174,97",
,ShibCEO  SHIBCEO,"R$ 0,0111479",-,-,-,-,"R$ 253,17",-,R$ 621.287,
,JEXchange  JEX,"R$ 0,007433",0.1%,3.2%,1.4%,3.3%,"R$ 252,79",-,R$ 7.432.966,
,ReBaseChain  BASE,"R$ 0,0001418",0.3%,2.7%,7.3%,18.1%,"R$ 252,76",-,R$ 141.844,
,Vaporwave  VWAVE,"R$ 30,74",0.6%,2.7%,0.0%,17.0%,"R$ 252,47",-,R$ 1.537.026,
,Chainback  ARCHIVE,"R$ 0,0003877",-,-,-,-,"R$ 252,10",-,R$ 387.726,
,PEPECASH  PEPECASH,"R$ 0,094309",0.3%,7.1%,5.1%,38.5%,"R$ 251,70",-,R$ 181.260,
,AddOn Ai  ADDON,"R$ 0,00428",-,-,-,-,"R$ 251,43",-,"R$ 42.802,64",
,BitRunes  BRUNE,"R$ 0,056868",0.2%,1.9%,0.8%,23.3%,"R$ 250,53",-,R$ 144.358,
,SmarterCoin  SMRTR,"R$ 0,063209",0.5%,3.7%,5.0%,4.9%,"R$ 249,80",-,"R$ 994,81",
,Mohameme Bit Salman  SALMAN,"R$ 0,063973",-,-,-,-,"R$ 249,36",-,R$ 135.399,
,Duet Protocol  DUET,"R$ 0,00139",0.4%,4.0%,10.8%,12.4%,"R$ 249,13",-,R$ 572.266,
,Goku  GOKU,"R$ 0,0105299",-,-,-,-,"R$ 248,74",-,R$ 5.299.187,
,JVault Token  JVT,"R$ 0,4516",0.5%,0.5%,1.0%,25.9%,"R$ 248,21",-,R$ 4.297.994,
,Wrapped BTT (Tron)  WBTT,"R$ 0,009284",0.1%,0.9%,3.2%,7.7%,"R$ 247,48",-,R$ 233.465.272,
,Jonny Five  JFIVE,"R$ 0,002284",-,-,-,-,"R$ 247,38",-,R$ 2.284.390,
,DEEPR  DEEPR,"R$ 0,007538",0.1%,2.6%,27.8%,24.2%,"R$ 247,24",-,R$ 7.537.932,
,XCOPYFLIES  FLIES,"R$ 1,97",0.6%,23.4%,11.3%,6.0%,"R$ 246,77",-,R$ 378.700,
,DeFi Land Gold  GOLDY,"R$ 0,00004942",0.1%,0.3%,0.6%,6.8%,"R$ 246,45",-,"R$ 12.355,36",
,Solar Swap  SOLAR,"R$ 0,00019",0.9%,2.2%,7.5%,15.6%,"R$ 246,28",-,R$ 189.954,
,MetaDoge BSC  METADOGE,"R$ 0,001111",-,-,-,-,"R$ 246,27",-,R$ 1.111.390,
,Multichain Bridged WBNB (Energi)  WBNB,"R$ 3.807,84",-,0.9%,5.3%,10.9%,"R$ 245,41",-,R$ 951.959,
,Hippo Wallet  HPO,"R$ 0,009539",0.3%,0.8%,0.7%,5.4%,"R$ 245,30",-,R$ 95.531.472,
,Smudge Lord  SMUDGE,"R$ 0,08233",0.3%,1.1%,1.2%,32.0%,"R$ 244,98",-,R$ 980.527,
,MAI (BSC)  MIMATIC,"R$ 1,34",0.2%,0.2%,0.6%,32.4%,"R$ 244,65",-,R$ 6.841.672,
,Jimmy on Solana  JIMMY,"R$ 0,001222",0.1%,1.7%,4.9%,15.5%,"R$ 244,44",-,R$ 513.942,
,tehBag  BAG,"R$ 0,0008672",0.3%,0.8%,4.9%,31.7%,"R$ 244,30",-,R$ 867.606,
,Anarchy  ANARCHY,"R$ 0,08071",0.0%,0.8%,1.8%,39.4%,"R$ 244,15",-,R$ 403.751,
,Echo Of The Horizon  EOTH,"R$ 0,0002802",-,-,-,-,"R$ 243,17",-,"R$ 33.030,45",
,QUSD  QUSD,"R$ 5,38",0.1%,2.2%,10.7%,1.1%,"R$ 242,54",-,R$ 154.120,
,Pusscat  PUSS,"R$ 0,001747",-,-,-,-,"R$ 242,46",-,R$ 1.048.424,
,Stabl.fi CASH  CASH,"R$ 5,63",-,0.2%,1.9%,0.8%,"R$ 241,82",-,R$ 939.812,
,Baby Pepe on ETH  PEPER,"R$ 0,068209",-,-,-,-,"R$ 241,35",-,R$ 345.329,
,THE•RUNIX•TOKEN  RUNIX,"R$ 0,0004453",-,-,-,-,"R$ 240,25",-,R$ 391.137,
,Intellix  ITX,"R$ 0,0001168",-,-,-,-,"R$ 239,95",-,R$ 116.792,
,SpookySwap Bridged WBNB (Fantom)  WBNB,"R$ 195,89",3.4%,7.8%,4.6%,16.5%,"R$ 238,74",-,R$ 1.185.665,
,Flappy Bird Evolution  FEVO,"R$ 0,071002",0.6%,0.3%,0.1%,31.9%,"R$ 237,48",-,R$ 1.001.935,
,Appics  APX,"R$ 0,005147",0.3%,0.1%,1.2%,0.2%,"R$ 237,20",-,R$ 1.235.231,
,KuKu  KUKU,"R$ 0,0272486",-,-,-,-,"R$ 237,16",-,R$ 2.485.878.045.464.346.000.000.000.000.000.000.000.000.000.000.000,
,SpaceApe  SPACEAPE,"R$ 0,00003313",0.1%,2.0%,4.4%,10.9%,"R$ 236,42",-,R$ 397.617,
,Moremoney USD  MONEY,"R$ 5,65",0.6%,0.7%,0.9%,36.0%,"R$ 236,03",-,R$ 177.246,
,CONAN  CONAN,"R$ 0,081665",-,-,-,-,"R$ 236,01",-,R$ 267.865,
,ADAcash  ADACASH,"R$ 0,071233",0.3%,1.2%,3.7%,3.8%,"R$ 235,95",-,R$ 1.232.958,
,BrandPad Finance  BRAND,"R$ 0,007158",-,-,-,-,"R$ 234,44",-,R$ 1.346.448,
,doginwotah  WATER,"R$ 0,0001532",-,-,-,-,"R$ 233,97",-,R$ 153.068,
,SigRSV  SIGRSV,"R$ 0,001561",-,-,-,-,"R$ 233,72",-,R$ 15.607.842.535,
,EXIT Designer Token  EXIT,"R$ 14,96",0.2%,0.7%,0.4%,1.3%,"R$ 233,04",-,R$ 14.951.115.524,
,Redecoin  REDEV2,"R$ 0,007533",0.2%,23.3%,20.8%,35.8%,"R$ 232,82",-,-,
,Steakd  SDX,"R$ 0,075557",0.2%,1.7%,1.4%,3.6%,"R$ 232,16",-,R$ 55.573.273,
,Dot Finance  PINK,"R$ 0,001133",0.1%,0.6%,12.7%,14.6%,"R$ 232,14",-,R$ 139.263,
,Dogecoin 2.0  DOGE2,"R$ 0,00277",0.3%,4.1%,2.3%,56.0%,"R$ 231,99",-,R$ 276.983,
,Whirl  WHIRL,"R$ 0,02201",-,-,-,-,"R$ 231,95",-,R$ 220.142,
,Book of Baby Memes  BABYBOME,"R$ 0,0127123",0.3%,1.7%,3.7%,1.0%,"R$ 231,33",-,R$ 298.443,
,Index Coop Ethereum 2x Index  ETH2X,"R$ 129,48",-,-,-,-,"R$ 230,48",-,R$ 50.780.139,
,Bomboclat  BCLAT,"R$ 0,00003595",0.4%,4.9%,3.7%,11.9%,"R$ 230,46",-,"R$ 35.949,81",
,TREN  TREN,"R$ 0,0005149",0.3%,2.3%,4.5%,13.1%,"R$ 230,20",-,R$ 512.613,
,Wrapped LYX (SigmaSwap)  WLYX,"R$ 5,09",-,0.2%,8.7%,17.1%,"R$ 230,12",-,"R$ 69.574,77",
,Wrapped Ether - Celer  CEWETH,"R$ 12.435,00",-,-,-,-,"R$ 230,11",-,R$ 1.572.471,
,Beany  BEANY,"R$ 0,085961",-,-,-,-,"R$ 230,04",-,R$ 596.063,
,Wojak Finance  WOJ,"R$ 0,003361",0.0%,1.5%,9.7%,7.7%,"R$ 229,81",-,R$ 168.066.323,
,Apu Gurl  APUGURL,"R$ 0,055638",-,-,-,-,"R$ 229,78",-,R$ 2.371.889,
,HoneyMOON  MOON,"R$ 4,14",0.3%,1.6%,3.5%,5.7%,"R$ 229,39",-,"R$ 33.395,34",
,GYOSHI  GYOSHI,"R$ 0,069638",-,-,-,-,"R$ 229,25",-,R$ 963.779,
,MyroWifHat  MIF,"R$ 0,00004583",-,-,-,-,"R$ 229,20",-,"R$ 45.734,14",
,Supernova Shards Life Coin  LFC,"R$ 0,03872",0.1%,1.7%,12.4%,7.8%,"R$ 229,19",-,R$ 462.480,
,YourMom  YOURMOM,"R$ 0,052433",0.1%,2.6%,4.0%,11.2%,"R$ 228,75",-,"R$ 24.332,42",
,USDV  USDV,"R$ 6,14",4.5%,9.5%,7.9%,7.6%,"R$ 228,00",-,R$ 1.588.485,
,Phauntem  PHAUNTEM,"R$ 0,008054",-,-,-,-,"R$ 226,82",-,"R$ 80.492,57",
,WINBIT CASINO  WIN,"R$ 0,001724",-,-,-,-,"R$ 226,60",-,R$ 861.940,
,Sad Ape  SAPE,"R$ 0,0001633",-,-,-,-,"R$ 226,37",-,"R$ 89.656,87",
,Miu  MIU,"R$ 0,00006938",0.3%,0.7%,2.6%,72.1%,"R$ 226,32",-,"R$ 69.500,80",
,Coinracer Reloaded  CRACER,"R$ 0,00211",-,-,-,-,"R$ 226,10",-,R$ 210.995,
,Retire on Sol  $RETIRE,"R$ 0,00003728",0.4%,0.2%,5.5%,3.1%,"R$ 225,98",-,R$ 372.765,
,TEAR  TEAR,"R$ 0,003513",-,-,-,-,"R$ 225,26",-,R$ 3.512.883,
,DegensTogether  DEGEN,"R$ 0,059772",0.0%,1.2%,3.5%,37.3%,"R$ 225,15",-,R$ 1.461.633,
,Next Earth  NXTT,"R$ 0,0000557",0.5%,5.3%,2.5%,16.7%,"R$ 224,94",-,R$ 3.345.442,
,Coffee  COFFEE,"R$ 0,02184",0.3%,2.9%,5.6%,15.0%,"R$ 223,78",-,R$ 2.174.734,
,EMDX  EMDX,"R$ 0,0653",-,6.2%,5.2%,10.0%,"R$ 223,26",-,R$ 32.650.876,
,Joker  JOKER,"R$ 0,091964",-,-,-,-,"R$ 223,02",-,"R$ 82.641,46",
,Rixen Finance  RIXEN,"R$ 0,0001862",-,-,-,-,"R$ 222,99",-,R$ 186.245,
,Dog Collar  COLLAR,"R$ 0,081871",0.3%,0.9%,6.1%,56.2%,"R$ 222,70",-,R$ 1.871.203,
,Nihao Coin  NIHAO,"R$ 0,093202",-,-,-,-,"R$ 222,18",-,R$ 134.685,
,Drake's Dog  DIAMOND,"R$ 0,000111",-,-,-,-,"R$ 221,92",-,R$ 110.931,
,NearKat  KAT,"R$ 0,0003775",0.2%,1.7%,14.6%,6.8%,"R$ 221,68",-,R$ 377.467,
,Mechanium  $MECHA,"R$ 0,01967",-,-,-,-,"R$ 221,31",-,R$ 1.967.197,
,Dibs Share  DSHARE,"R$ 1,73",-,-,-,-,"R$ 220,92",-,R$ 105.295,
,Minebase  MBASE,"R$ 0,05277",0.1%,0.0%,28.1%,12.9%,"R$ 219,94",-,R$ 263.858,
,stZIL  STZIL,"R$ 0,08714",-,-,-,-,"R$ 219,21",-,-,
,Ark Fintech  ARK,"R$ 0,001816",-,-,-,-,"R$ 218,98",-,R$ 1.815.617,
,nsurance  N,"R$ 0,071913",-,6.1%,3.2%,8.1%,"R$ 218,06",-,"R$ 19.134,66",
,Snail Trail  SLIME,"R$ 0,003366",0.1%,3.4%,3.5%,0.1%,"R$ 217,52",-,R$ 1.009.745,
,Wrapped FIO  WFIO,"R$ 0,09765",0.3%,0.5%,2.5%,9.0%,"R$ 216,19",-,R$ 81.856.204,
,Level Governance  LGO,R$ 577.107,0.2%,1.8%,16.3%,25.0%,"R$ 216,03",-,R$ 576.383.487,
,Fuxi Dragon  FUXI,"R$ 0,00007009",0.3%,0.5%,2.8%,5.1%,"R$ 215,92",-,"R$ 58.482,96",
,LRSNode  LRSN,"R$ 0,03959",0.6%,5.6%,19.0%,13.1%,"R$ 215,83",-,R$ 3.958.855,
,Wrapped LRS  WLRS,"R$ 0,0439",0.1%,4.5%,19.7%,17.1%,"R$ 215,83",-,"R$ 67.832,55",
,Agritech  AGT,"R$ 0,00005402",-,-,-,-,"R$ 214,20",-,"R$ 54.023,37",
,Minu the Manta  MNU,"R$ 0,0002587",-,-,-,-,"R$ 214,18",-,R$ 258.682,
,Gloom  GLOOM,"R$ 0,00004457",-,-,-,-,"R$ 214,03",-,"R$ 44.574,68",
,Perezoso  PRZS,"R$ 0,081786",0.4%,2.4%,0.3%,25.6%,"R$ 213,00",-,R$ 749.971,
,Misbloc  MSB,"R$ 0,008119",1.7%,2.5%,2.6%,14.2%,"R$ 212,85",-,R$ 2.435.730,
,Mateable  MTBC,"R$ 0,0001378",0.6%,35.0%,21.6%,35.3%,"R$ 212,70",-,"R$ 24.995,01",
,Percy  PERCY,"R$ 0,0001398",-,-,-,-,"R$ 212,12",-,R$ 139.755,
,0xScans  SCAN,"R$ 0,01181",-,-,-,-,"R$ 210,22",-,R$ 1.180.978,
,Pigeon In Yellow Boots  PIGEON,"R$ 0,0001583",-,-,-,-,"R$ 209,74",-,R$ 158.138,
,SolFarm  SFARM,"R$ 0,257",0.3%,2.4%,7.6%,16.5%,"R$ 209,24",-,"R$ 0,2559",
,Puriever  PURE,"R$ 0,0002723",-,-,-,-,"R$ 208,97",-,R$ 326.774,
,YES Money  YES,"R$ 19,77",0.4%,3.4%,5.3%,43.5%,"R$ 207,49",-,R$ 415.226.745,
,Baby Myro  BABYMYRO,"R$ 0,0111503",0.3%,2.4%,4.7%,11.9%,"R$ 207,23",-,R$ 631.137,
,Degen  D三G三N,"R$ 0,051019",-,-,-,-,"R$ 207,11",-,R$ 101.877,
,SolanaPepe  SPEPE,"R$ 0,095617",0.3%,2.4%,3.7%,14.3%,"R$ 206,99",-,R$ 235.263,
,VSolidus  VSOL,"R$ 0,00003404",0.0%,0.0%,87.8%,49.7%,"R$ 206,56",-,R$ 327.360,
,Decentralized Universal Basic Income  DUBI,"R$ 0,8004",0.0%,3.5%,0.7%,52.7%,"R$ 206,31",-,R$ 8.953.407,
,Universal Basic Income  UBI,"R$ 0,001249",-,1.0%,55.6%,196.7%,"R$ 203,94",-,"R$ 12.811,96",
,The Night Riders  TNR,"R$ 0,051227",0.2%,0.6%,1.2%,47.2%,"R$ 203,46",-,R$ 120.260,
,Purrfect Universe  PUR,"R$ 0,079822",0.2%,4.1%,10.8%,16.2%,"R$ 203,42",-,R$ 873.085,
,CatCoin Token  CATS,"R$ 0,082584",0.3%,13.7%,123.4%,8.0%,"R$ 203,01",-,R$ 2.583.745,
,Fido  FIDO,"R$ 0,0000418",-,-,-,-,"R$ 202,63",-,R$ 417.955,
,BHO Network  BHO,"R$ 0,0003303",0.3%,1.5%,32.8%,12.9%,"R$ 202,38",-,R$ 3.303.133,
,SWEETS  $SWTS,"R$ 0,084948",0.3%,1.0%,8.5%,14.7%,"R$ 202,35",-,R$ 487.717,
,Soperme  S,"R$ 0,0007351",-,-,-,-,"R$ 201,76",-,R$ 735.095,
,Red The Mal  RED,"R$ 0,004897",1.0%,1.6%,1.5%,4.4%,"R$ 201,68",-,R$ 488.115,
,coreDAO  COREDAO,"R$ 5,10",0.3%,3.7%,10.6%,6.9%,"R$ 201,58",-,R$ 126.705.818,
,NinaPumps  NINA,"R$ 0,052014",-,-,-,-,"R$ 201,04",-,R$ 138.982.869.482.161.640.000.000,
,Tenshi  TENSHI,"R$ 0,001733",-,-,-,-,"R$ 200,27",-,R$ 1.733.076,
,FomosFi  FOMOS,"R$ 0,026",0.0%,0.4%,0.6%,11.6%,"R$ 199,70",-,R$ 545.947,
,baoETH-ETH StablePool  B-BAOETH-ETH-BPT,"R$ 14.680,53",-,-,-,-,"R$ 199,62",-,R$ 38.112.827.436.119.640.000,
,Navy seal  NAVYSEAL,"R$ 0,0000148",-,-,-,-,"R$ 199,39",-,R$ 148.027,
,DOJO  DOJO,"R$ 0,073566",0.3%,452.8%,4.0%,849.8%,"R$ 199,33",-,R$ 7.031.405,
,ForRealOG  FROG,"R$ 0,058033",0.3%,0.7%,5.3%,12.9%,"R$ 199,18",-,R$ 3.359.061,
,Multichain Bridged WAVAX (Fantom)  WAVAX,"R$ 9,10",4.2%,9.6%,4.4%,9.0%,"R$ 199,09",-,R$ 319.653,
,Promise  PROMISE,"R$ 0,0126427",-,1.8%,5.8%,8.4%,"R$ 198,89",-,"R$ 77.238,04",
,Safle  SAFLE,"R$ 0,004665",0.1%,0.5%,2.7%,20.7%,"R$ 198,85",-,R$ 4.665.255,
,/treeplanting  TREE,"R$ 0,00009933",-,1.5%,3.8%,40.6%,"R$ 198,25",-,"R$ 99.334,32",
,BHA  BHA,"R$ 0,0000225",0.1%,6.2%,10.4%,53.0%,"R$ 198,22",-,"R$ 2.317,57",
,Cabal  CABAL,"R$ 0,1271",0.0%,2.3%,1.9%,9.1%,"R$ 197,57",-,R$ 127.145,
,Ring Protocol  RING,"R$ 0,2756",-,-,-,-,"R$ 197,29",-,R$ 275.647.759,
,Baby Tomcat  BABYTOMCAT,"R$ 0,0121304",1.3%,0.4%,31.1%,24.2%,"R$ 197,01",-,"R$ 54.635,19",
,A Gently Used Nokia 3310  USEDPHONE,"R$ 0,00007771",-,-,-,-,"R$ 196,82",-,"R$ 77.707,55",
,Pepe AI  PEPEAI,"R$ 0,071135",0.0%,0.0%,13.4%,33.7%,"R$ 196,51",-,R$ 783.077,
,Delta Financial  DELTA,"R$ 3,66",-,-,-,-,"R$ 195,90",-,R$ 160.822.728,
,KROWN  KRW,"R$ 0,00002165",0.6%,1.3%,0.7%,6.7%,"R$ 195,84",-,R$ 216.331,
,illusion  ILLUSION,"R$ 0,00006125",0.1%,0.1%,7.9%,20.5%,"R$ 195,43",-,"R$ 59.883,22",
,Rodeo Finance  RDO,"R$ 0,01187",-,-,-,-,"R$ 195,35",-,R$ 1.008.971,
,Fooday  FOOD,"R$ 0,0483",0.1%,0.1%,0.3%,3.6%,"R$ 195,15",-,R$ 104.377,
,GoCrypto  GOC,"R$ 0,006593",0.2%,0.6%,0.2%,11.9%,"R$ 195,14",-,R$ 2.161.776,
,Buffy  BUFFY,"R$ 0,157",-,-,-,-,"R$ 195,11",-,R$ 157.004,
,Token S  S,"R$ 0,01966",0.2%,1.2%,4.7%,8.6%,"R$ 195,00",-,R$ 9.055.058,
,The Monopolist  MONO,"R$ 0,00004561",0.3%,0.8%,0.6%,5.0%,"R$ 194,78",-,"R$ 45.386,08",
,Jason (Eth)  JASON,"R$ 0,00009462",-,-,-,-,"R$ 194,73",-,"R$ 94.616,78",
,Cloudbric  CLBK,"R$ 0,007824",0.1%,2.5%,7.0%,9.2%,"R$ 194,62",-,R$ 7.742.119,
,GIBX Swap  X,"R$ 0,00279",0.5%,1.5%,3.5%,1.3%,"R$ 194,14",-,R$ 1.451.214,
,JUGNI  JUGNI,"R$ 0,001561",-,-,-,-,"R$ 193,76",-,R$ 156.116,
,BaseSafe  SAFE,"R$ 186,29",-,-,-,-,"R$ 193,73",-,R$ 186.293,
,HyruleSwap  RUPEE,"R$ 0,002658",0.0%,2.3%,3.4%,4.2%,"R$ 193,43",-,"R$ 3.150,29",
,Cartel Coin  CARTEL,"R$ 0,0001688",0.0%,2.0%,1.2%,12.9%,"R$ 193,28",-,R$ 165.402,
,Evai  EV,"R$ 0,0231",-,-,-,-,"R$ 193,15",-,R$ 18.483.715,
,GreenEnvCoalition  GEC,"R$ 0,0005006",-,-,-,-,"R$ 193,02",-,R$ 105.117,
,Wonderful Memories  WMEMO,"R$ 737,42",0.3%,95.0%,11.3%,58.4%,"R$ 192,84",-,R$ 5.636.838,
,Inverse Ethereum Volatility Index Token  IETHV,"R$ 963,05",-,-,-,-,"R$ 191,94",-,R$ 2.433.627,
